name,model1_name,model2_name,model1_path,model2_path,ground_truth_path
codepen-DrPkOq-mdPjLGm,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-DrPkOq-mdPjLGm/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-DrPkOq-mdPjLGm/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-DrPkOq-mdPjLGm.mp4
codepen-DrPkOq-poyOMgr-1,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-DrPkOq-poyOMgr-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-DrPkOq-poyOMgr-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-DrPkOq-poyOMgr-1.mp4
codepen-DrPkOq-poyOMgr-3,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-DrPkOq-poyOMgr-3/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-DrPkOq-poyOMgr-3/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-DrPkOq-poyOMgr-3.mp4
codepen-DrPkOq-vYKVwgr,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-DrPkOq-vYKVwgr/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-DrPkOq-vYKVwgr/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-DrPkOq-vYKVwgr.mp4
codepen-XoYpMj-BmYGON,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-BmYGON/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-BmYGON/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-BmYGON.mp4
codepen-XoYpMj-GRgqQqw,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-GRgqQqw/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-GRgqQqw/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-GRgqQqw.mp4
codepen-XoYpMj-Jpwwxq-1,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-Jpwwxq-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-1.mp4
codepen-XoYpMj-Jpwwxq-2,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-Jpwwxq-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-2.mp4
codepen-XoYpMj-Jpwwxq-5,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-5/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-Jpwwxq-5/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-5.mp4
codepen-XoYpMj-Jpwwxq-7,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-7/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-Jpwwxq-7/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-7.mp4
codepen-XoYpMj-Jpwwxq-8,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-8/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-Jpwwxq-8/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-8.mp4
codepen-XoYpMj-Jpwwxq-9,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-9/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-Jpwwxq-9/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-9.mp4
codepen-XoYpMj-OGwmOV,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-OGwmOV/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-OGwmOV/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-OGwmOV.mp4
codepen-XoYpMj-PgpWPO,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-PgpWPO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-PgpWPO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-PgpWPO.mp4
codepen-XoYpMj-VrOoKB,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-VrOoKB/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-VrOoKB/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-VrOoKB.mp4
codepen-XoYpMj-YxPQyJ,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-YxPQyJ/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-YxPQyJ/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-YxPQyJ.mp4
codepen-XoYpMj-ZwQzOr,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-ZwQzOr/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-ZwQzOr/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-ZwQzOr.mp4
codepen-XoYpMj-dVzEwd,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-dVzEwd/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-dVzEwd/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-dVzEwd.mp4
codepen-XoYpMj-gGYPwy,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-gGYPwy/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-gGYPwy/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-gGYPwy.mp4
codepen-XoYpMj-goJmRm,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-goJmRm/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-goJmRm/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-goJmRm.mp4
codepen-XoYpMj-jzpgWP,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-jzpgWP/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-jzpgWP/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-jzpgWP.mp4
codepen-XoYpMj-mzRvVO,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-mzRvVO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-mzRvVO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-mzRvVO.mp4
codepen-XoYpMj-oGgbaq,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-oGgbaq/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-oGgbaq/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-oGgbaq.mp4
codepen-XoYpMj-oavbzK,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-oavbzK/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-oavbzK/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-oavbzK.mp4
codepen-XoYpMj-xxbNrYd,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-xxbNrYd/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-xxbNrYd/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-xxbNrYd.mp4
codepen-XoYpMj-yEeRVO,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-yEeRVO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-yEeRVO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-yEeRVO.mp4
codepen-XoYpMj-yLMYqmb,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-yLMYqmb/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-yLMYqmb/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-yLMYqmb.mp4
codepen-XoYpMj-zdQqYO,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-zdQqYO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-XoYpMj-zdQqYO/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-zdQqYO.mp4
codepen-bNVaaq-GNjwvE,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-GNjwvE/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-bNVaaq-GNjwvE/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-GNjwvE.mp4
codepen-bNVaaq-LKgpOr,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-LKgpOr/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-bNVaaq-LKgpOr/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-LKgpOr.mp4
codepen-bNVaaq-eRZZEv,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-eRZZEv/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-bNVaaq-eRZZEv/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-eRZZEv.mp4
codepen-bNVaaq-kNEmxz,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-kNEmxz/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-bNVaaq-kNEmxz/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-kNEmxz.mp4
codepen-eJgpgP-MWrybQN,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-eJgpgP-MWrybQN/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-eJgpgP-MWrybQN/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-eJgpgP-MWrybQN.mp4
codepen-eJgpgP-NWXNbBo,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-eJgpgP-NWXNbBo/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-eJgpgP-NWXNbBo/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-eJgpgP-NWXNbBo.mp4
codepen-wkoYjm-LYpzqZW,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-wkoYjm-LYpzqZW/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-wkoYjm-LYpzqZW/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-wkoYjm-LYpzqZW.mp4
codepen-wkoYjm-YQQwgR,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-wkoYjm-YQQwgR/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-wkoYjm-YQQwgR/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-wkoYjm-YQQwgR.mp4
codepen-zaXqRn-AGOVrM-1,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AGOVrM-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AGOVrM-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AGOVrM-1.mp4
codepen-zaXqRn-AGOVrM-2,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AGOVrM-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AGOVrM-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AGOVrM-2.mp4
codepen-zaXqRn-AGOVrM-3,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AGOVrM-3/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AGOVrM-3/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AGOVrM-3.mp4
codepen-zaXqRn-AGOVrM-4,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AGOVrM-4/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AGOVrM-4/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AGOVrM-4.mp4
codepen-zaXqRn-AGOVrM-5,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AGOVrM-5/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AGOVrM-5/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AGOVrM-5.mp4
codepen-zaXqRn-AGOVrM-6,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AGOVrM-6/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AGOVrM-6/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AGOVrM-6.mp4
codepen-zaXqRn-AXVvNw,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-AXVvNw/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-AXVvNw/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-AXVvNw.mp4
codepen-zaXqRn-BajROO-1,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-BajROO-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-BajROO-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-BajROO-1.mp4
codepen-zaXqRn-BajROO-2,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-BajROO-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-BajROO-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-BajROO-2.mp4
codepen-zaXqRn-BajROO-4,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-BajROO-4/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-BajROO-4/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-BajROO-4.mp4
codepen-zaXqRn-BajROO-5,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-BajROO-5/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-BajROO-5/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-BajROO-5.mp4
codepen-zaXqRn-DJGQgb-1,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-DJGQgb-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-DJGQgb-1/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-DJGQgb-1.mp4
codepen-zaXqRn-DJGQgb-2,gemini,qwen3vl,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-zaXqRn-DJGQgb-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/qwen3vl/20260421_071524_2fps/codepen-zaXqRn-DJGQgb-2/animation_30fps.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-zaXqRn-DJGQgb-2.mp4
