name,model1_name,model2_name,model1_path,model2_path,ground_truth_path
codepen-DrPkOq-yLJJzOB,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-DrPkOq-yLJJzOB/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-DrPkOq-yLJJzOB/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-DrPkOq-yLJJzOB.mp4
codepen-XoYpMj-BmYGON,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-BmYGON/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-BmYGON/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-BmYGON.mp4
codepen-XoYpMj-GRgqQqw,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-GRgqQqw/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-GRgqQqw/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-GRgqQqw.mp4
codepen-XoYpMj-Jpwwxq-1,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-1/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-1/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-1.mp4
codepen-XoYpMj-Jpwwxq-2,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-2/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-2/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-2.mp4
codepen-XoYpMj-Jpwwxq-4,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-4/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-4/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-4.mp4
codepen-XoYpMj-Jpwwxq-5,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-5/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-5/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-5.mp4
codepen-XoYpMj-Jpwwxq-6,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-6/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-6/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-6.mp4
codepen-XoYpMj-Jpwwxq-7,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-7/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-7/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-7.mp4
codepen-XoYpMj-Jpwwxq-8,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-8/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-8/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-8.mp4
codepen-XoYpMj-Jpwwxq-9,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-Jpwwxq-9/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-Jpwwxq-9/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-Jpwwxq-9.mp4
codepen-XoYpMj-MWyBKBR,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-MWyBKBR/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-MWyBKBR/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-MWyBKBR.mp4
codepen-XoYpMj-OGwmOV,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-OGwmOV/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-OGwmOV/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-OGwmOV.mp4
codepen-XoYpMj-PgpWPO,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-PgpWPO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-PgpWPO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-PgpWPO.mp4
codepen-XoYpMj-RLzzaz,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-RLzzaz/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-RLzzaz/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-RLzzaz.mp4
codepen-XoYpMj-VrOoKB,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-VrOoKB/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-VrOoKB/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-VrOoKB.mp4
codepen-XoYpMj-WXyRJB,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-WXyRJB/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-WXyRJB/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-WXyRJB.mp4
codepen-XoYpMj-YxPQyJ,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-YxPQyJ/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-YxPQyJ/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-YxPQyJ.mp4
codepen-XoYpMj-YzZwQJO,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-YzZwQJO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-YzZwQJO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-YzZwQJO.mp4
codepen-XoYpMj-ZwQzOr,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-ZwQzOr/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-ZwQzOr/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-ZwQzOr.mp4
codepen-XoYpMj-bGEVErE,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-bGEVErE/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-bGEVErE/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-bGEVErE.mp4
codepen-XoYpMj-bGezNrW,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-bGezNrW/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-bGezNrW/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-bGezNrW.mp4
codepen-XoYpMj-dVEMQL,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-dVEMQL/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-dVEMQL/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-dVEMQL.mp4
codepen-XoYpMj-dVzEwd,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-dVzEwd/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-dVzEwd/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-dVzEwd.mp4
codepen-XoYpMj-eerWPq,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-eerWPq/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-eerWPq/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-eerWPq.mp4
codepen-XoYpMj-eobqyj,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-eobqyj/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-eobqyj/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-eobqyj.mp4
codepen-XoYpMj-gGYPwy,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-gGYPwy/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-gGYPwy/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-gGYPwy.mp4
codepen-XoYpMj-goJmRm,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-goJmRm/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-goJmRm/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-goJmRm.mp4
codepen-XoYpMj-jzpgWP,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-jzpgWP/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-jzpgWP/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-jzpgWP.mp4
codepen-XoYpMj-mzRvVO,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-mzRvVO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-mzRvVO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-mzRvVO.mp4
codepen-XoYpMj-oGgbaq,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-oGgbaq/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-oGgbaq/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-oGgbaq.mp4
codepen-XoYpMj-oavbzK,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-oavbzK/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-oavbzK/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-oavbzK.mp4
codepen-XoYpMj-rZjYvX,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-rZjYvX/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-rZjYvX/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-rZjYvX.mp4
codepen-XoYpMj-xxbNrYd,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-xxbNrYd/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-xxbNrYd/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-xxbNrYd.mp4
codepen-XoYpMj-yEeRVO,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-yEeRVO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-yEeRVO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-yEeRVO.mp4
codepen-XoYpMj-yLMYqmb,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-yLMYqmb/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-yLMYqmb/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-yLMYqmb.mp4
codepen-XoYpMj-zdQqYO,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XoYpMj-zdQqYO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XoYpMj-zdQqYO/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XoYpMj-zdQqYO.mp4
codepen-XzxeNJ-rVvxRE,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-XzxeNJ-rVvxRE/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-XzxeNJ-rVvxRE/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-XzxeNJ-rVvxRE.mp4
codepen-Xzxwvg-vOKgey,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-Xzxwvg-vOKgey/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-Xzxwvg-vOKgey/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-Xzxwvg-vOKgey.mp4
codepen-bNVaaq-GNjwvE,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-GNjwvE/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-bNVaaq-GNjwvE/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-GNjwvE.mp4
codepen-bNVaaq-LKgpOr,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-LKgpOr/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-bNVaaq-LKgpOr/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-LKgpOr.mp4
codepen-bNVaaq-aZrKdV,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-aZrKdV/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-bNVaaq-aZrKdV/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-aZrKdV.mp4
codepen-bNVaaq-awbZPV,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-awbZPV/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-bNVaaq-awbZPV/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-awbZPV.mp4
codepen-bNVaaq-eRZZEv,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-eRZZEv/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-bNVaaq-eRZZEv/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-eRZZEv.mp4
codepen-bNVaaq-kNEmxz,gemini,gpt,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gemini/20260421_081639_2fps/codepen-bNVaaq-kNEmxz/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/gpt/20260422_003253_2fps/codepen-bNVaaq-kNEmxz/animation.mp4,https://huggingface.co/datasets/anim2code/baselines/resolve/main/ground_truth/codepen-bNVaaq-kNEmxz.mp4
